H0S52UL5YU,72533636818671526884,8214,6350 wycliff ave,vallejo,kentucky,31198,175
IXQWTDHE2G,37534363156788833828,6684,172 robinson rd,corpus christi,washington,28266,258
9BEH2CD9JE,75345477825487626338,4775,2535 smokey ln,oakland,louisiana,11145,627
DUOSO6C20O,38138272176371751746,2523,1036 forest ln,salinas,nebraska,38062,546
8V7H2CQ4EK,45657481866814576251,2554,7870 wheeler ridge dr,miami gardens,west virginia,59026,611
HK7SF7N1YA,41645144732826615555,8441,3277 samaritan dr,pueblo,arkansas,41646,783
79PLRQFBNK,86483287751648825678,2376,6229 first street,cape coral,minnesota,70494,852
3H2UUK5B0T,78378248887144612742,6852,3816 adams st,rio rancho,oklahoma,98825,218
WJJHRL9EVH,52456185835512317448,7758,1465 hogan st,peoria,mississippi,26565,357
BPI2P5S08X,42123481644786253855,6564,2101 eason rd,tacoma,maine,31174,131
VTM455BRCV,55421213156573651667,4387,7983 hunters creek dr,reno,nebraska,84572,436
S55943YJJ6,26673155518235528588,5157,9380 saddle dr,raleigh,hawaii,70846,575
98PEIK0QEI,44463286673243255677,6581,5238 ranchview dr,lincoln,missouri,54906,863
FFV1IW083Q,17486587133757265753,4286,5082 smokey ln,cedar hill,utah,90459,825
G410YDTQX0,75258131158115312761,5363,4163 country club rd,forney,nebraska,71339,458
839QEK87IM,85212261244461746464,6782,7627 oak lawn ave,lexington,arizona,54525,165
OIR5NGRX6Q,25783865725254154888,1383,9631 w belt line rd,ventura,connecticut,82722,363
OHYLWEFNDD,38232561787248817478,6665,1978 samaritan dr,denton,connecticut,66632,673
8MDH892P4G,41675662414527857262,4672,9683 samaritan dr,fresno,new jersey,43126,724
J6RICV6E4O,75167464746581855143,1423,4680 james st,lafayette,kentucky,95686,835
H7C81EEU9W,84556451687763845212,5525,9277 mcgowen st,paterson,delaware,99765,456
PTFYFIE77A,46513612272151115161,4582,6993 dogwood ave,hartford,delaware,48165,422
3IADST71D8,67458611223435767651,8668,7482 hamilton ave,clarksville,kentucky,11212,661
8OCGB8VXWP,15162735157472847622,1447,6823 elgin st,long beach,ohio,74705,177
74SU1UTJRX,17163878187835273457,1766,1800 lone wolf trail,fargo,tennessee,47192,381
H6118NN0YH,21546873674554264114,6772,5840 ranchview dr,westminster,indiana,71146,756
ENVLVPO3U2,25383113448266271435,8787,7895 e pecan st,naperville,oregon,45506,463
8CFH66SVWV,16541567538871842232,4226,114 brown terrace,joliet,maryland,49720,185
VDR5PXWX3S,57832328614888424725,8176,2109 dogwood ave,greeley,nevada,21998,116
P7B73KGWES,86168774725482885116,5511,9855 central st,salinas,michigan,28028,253
WTPLAL4121,18842611666163716818,8164,8816 bollinger rd,fargo,missouri,29399,673
8KYN9KX7JM,13755517447176164522,7437,4467 hillcrest rd,baton rouge,north carolina,14046,626
092H6BQPCN,73856687464231815685,3348,9422 nowlin rd,greensboro,montana,99220,545
UWJAU03HMO,78817157671567685562,6718,9389 country club rd,providence,idaho,16555,537
YBOOOS9MB2,63675271711246736613,8715,1981 mockingbird hill,evansville,north carolina,63819,136
BX7S5STUWK,33584553672627556816,4727,4482 oak lawn ave,denton,minnesota,53865,116
F97RPGNNX8,75757673166764221735,7851,6809 w dallas st,oklahoma city,connecticut,93371,742
TT2YE4D53G,17147865536141867526,3261,7869 lone wolf trail,grants pass,pennsylvania,67766,738
DDQS1NGBL9,32286148335188448377,5481,907 cackson st,santa rosa,michigan,21138,724
1WEL86BG2Q,44357228242574174861,3673,6563 photinia ave,raleigh,minnesota,14175,455
DGBGNUFO89,38441331366612385537,1361,9216 fincher rd,lansing,oklahoma,54980,861
0G1EXK75A8,43578316167746757685,3225,2337 n stelling rd,garden grove,kansas,63692,582
X254N3IOFN,17575488782317134336,2678,4021 green rd,louisville,maine,89192,374
IXW76PQW4T,28164234377766231527,6415,721 karen dr,high point,massachusetts,41371,854
XAWUCOS3X7,57174121217655818177,3277,4232 dogwood ave,lakeland,south carolina,77718,645
B1J4UJW51T,44511223255214147348,7343,6642 lakeshore rd,los lunas,iowa,54646,872
POOLSGSG1U,23633456145846787754,6345,4547 photinia ave,ennis,washington,94779,665
IS1DG7H9DA,36513545678484443788,1485,5885 adams st,lowell,nevada,47546,886
HOE4H8LLK1,41886424654168753538,2246,2948 w gray st,newport news,florida,74321,845
HF5KJF8VR1,42725875485144652173,8638,5783 college st,elk grove,illinois,25128,763
HK5U9TR2K8,55762613373887715862,7236,6253 e pecan st,st. petersburg,kentucky,59301,385
PT55UA8A0X,62151737571236631377,5347,8881 oak lawn ave,brownsville,california,71488,235
Q2FG90II53,71712758647253235734,5666,4828 mockingbird hill,cambridge,hawaii,74632,718
Q2EXK2YDER,61726847485755145656,4223,8984 stevens creek blvd,pueblo,vermont,61266,725
O4OKLWY78R,64247582333477613886,5267,4815 nowlin rd,wilmington,virginia,74537,435
AMWXTO08PQ,61514848553885422124,4362,5553 hamilton ave,aurora,kentucky,57760,842
WKOJLG8TQ3,46312846258484626271,5214,7006 ash dr,bernalillo,montana,14388,383
XAYM7TJ9NO,81872533536861213456,3154,9271 shady ln dr,gresham,ohio,77532,335
DX5LVA9IYO,22571627851554417664,2631,3205 e north st,hialeah,california,44089,284
9L0N77KKCS,22231471313237233527,3414,4817 ranchview dr,lewisville,wisconsin,79723,516
4GFADJRNMC,58611251353716635337,6175,3717 daisy dr,visalia,kentucky,16964,624
NHIS9K0G3K,71723414584258557362,5633,7874 walnut hill ln,college station,connecticut,77102,433
O63GXA7UUT,73355165274557382434,1742,7610 valley view ln,vernon,south carolina,32768,833
T1VQ5B1NQB,51462176455256534557,6428,818 w gray st,sacramento,texas,17223,222
3Q5497CV53,88576272625772776532,7183,8642 depaul dr,dayton,colorado,56861,877
ODY3VWPLC3,78821564182375864233,1332,8140 w sherman dr,stanley,new jersey,29481,123
7BGNC8G9UH,17851186731474123236,7212,9997 sunset st,birmingham,nebraska,56022,832
IWOF7SDUQN,36272173448555753557,3538,2954 ranchview dr,tyler,south carolina,82676,222
UGVWIJD4U5,33745422468764712334,6688,2375 dogwood ave,cary,north dakota,29976,868
MKYG5GUNYH,78142282385132883122,8866,8984 lakeview st,stanley,wyoming,88575,834
76NS7QRMSF,24545687162434281342,5656,2855 hunters creek dr,the colony,minnesota,83925,633
GXPMS68136,38145348782236334553,6877,1919 mcclellan rd,broken arrow,kentucky,29883,287
KW3XHDGN8X,84251865468427671437,8265,5977 ranchview dr,provo,rhode island,84276,663
0TCR8GKMQL,46673376125282521127,8633,9650 ranchview dr,red bluff,alaska,74099,861
6IGBCFSYA7,55442141571884684455,6574,9929 first street,carlsbad,idaho,93614,115
AO3QMQFEFQ,72813121674667831275,6682,700 hickory creek dr,plano,nevada,66922,566
IATY0WRXM5,64763714417416611223,4735,7678 bollinger rd,chula vista,maryland,42296,513
4WUU1OGK22,48453313652257228171,8636,9349 eason rd,anchorage,virginia,44603,746
UVLTNJHRGY,75488274154863766286,4155,9762 cherry st,eugene,new hampshire,26372,576
48MFOBCOKX,66663147871815431715,7751,3179 groveland terrace,st. petersburg,washington,10137,367
Y22YJEVUXR,41634687123285385135,8385,6326 james st,fontana,georgia,86542,724
2NU585SX9N,58573233174774646613,3685,6728 thornridge cir,stockton,alabama,97951,524
5NGTNRLMC3,86854813131784568625,4123,5187 james st,everett,mississippi,23014,435
CUGU78K8Y0,67614722711818436835,3381,6565 lone wolf trail,irving,arizona,33532,764
HF1GKDI9VU,12456867643412376356,4648,337 walnut hill ln,boulder,minnesota,10600,646
